trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
61,False,"{'a': 0.01, 'e': 0.8196480178454795}",20,12,6.119089841000194,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.01, 'e': 0.8138784566625339}",25,0,-85.70560966805745,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",1
63,False,"{'a': 0.01, 'e': 0.8080275083121519}",20,0,-44.00817420178975,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.8020957578842927}",20,0,-73.89052970011439,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.7960837985490559}",30,0,-119.45923307362547,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
66,False,"{'a': 0.01, 'e': 0.7899922314973651}",25,0,-30.71334825193902,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
67,False,"{'a': 0.01, 'e': 0.7838216658808492}",25,0,-124.27913059983308,"{0: 14, 1: 6, 2: 3, 3: 0, 4: 2}",0
68,False,"{'a': 0.01, 'e': 0.7775727187509279}",20,0,-37.628826752924326,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.7712460149971065}",20,0,-76.76000047311605,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
70,False,"{'a': 0.01, 'e': 0.7648421872844884}",30,0,-175.22404508231216,"{0: 18, 1: 1, 2: 7, 3: 2, 4: 2}",0
71,False,"{'a': 0.01, 'e': 0.7583618759905082}",25,0,-122.67893041025148,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
72,False,"{'a': 0.01, 'e': 0.751805729140895}",25,0,-111.49589420081851,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
73,False,"{'a': 0.01, 'e': 0.7451744023448704}",20,0,-48.963243453666045,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
74,False,"{'a': 0.01, 'e': 0.7384685587295879}",25,0,-112.10676446185639,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",1
75,False,"{'a': 0.01, 'e': 0.7316888688738209}",20,0,-121.89053388985842,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
76,False,"{'a': 0.01, 'e': 0.7248360107409052}",20,13,-0.7566235479153498,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.7179106696109433}",25,0,-68.33421921429552,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
78,False,"{'a': 0.01, 'e': 0.7109135380122773}",25,0,-124.52147238255463,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
79,False,"{'a': 0.01, 'e': 0.7038453156522361}",30,0,-126.86275069005617,"{0: 22, 1: 3, 2: 2, 3: 0, 4: 3}",0
80,False,"{'a': 0.01, 'e': 0.6967067093471654}",20,0,-103.95610390501645,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
81,False,"{'a': 0.01, 'e': 0.689498432951747}",20,0,-34.0699453876479,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
82,False,"{'a': 0.01, 'e': 0.6822212072876135}",25,11,-30.452349436347866,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
83,False,"{'a': 0.01, 'e': 0.674875760071267}",25,9,2.1937673706058147,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
84,False,"{'a': 0.01, 'e': 0.6674628258413081}",20,0,-54.792402680218274,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,0,-94.09732892039659,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
86,False,"{'a': 0.01, 'e': 0.6524374681640519}",25,0,-43.63681992981172,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
87,False,"{'a': 0.01, 'e': 0.6448265472400012}",20,0,-92.74541736880954,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
88,False,"{'a': 0.01, 'e': 0.6371511441985802}",30,0,-63.67955003960421,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.6294120265736969}",25,1,-69.63742701239505,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6216099682706644}",20,13,-13.517868211023247,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.6137457494888116}",20,13,-28.855164682537907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.01, 'e': 0.6058201566434628}",20,0,2.5487974427140463,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
93,False,"{'a': 0.01, 'e': 0.5978339822872982}",25,12,-24.069653403154526,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
94,False,"{'a': 0.01, 'e': 0.5897880250310982}",30,3,-24.859967459347597,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
95,False,"{'a': 0.01, 'e': 0.5816830894638835}",25,0,-51.41087838431778,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
96,False,"{'a': 0.01, 'e': 0.5735199860724567}",20,0,-139.67604963869556,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
97,False,"{'a': 0.01, 'e': 0.5652995311603544}",20,0,-67.10167667967126,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
98,False,"{'a': 0.01, 'e': 0.5570225467662173}",20,0,-70.39692644787068,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
99,False,"{'a': 0.01, 'e': 0.5486898605815875}",30,9,-121.60747610778903,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 3}",1
100,False,"{'a': 0.01, 'e': 0.5403023058681398}",20,0,-59.717721517966844,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
101,False,"{'a': 0.01, 'e': 0.5318607213743555}",20,0,-10.615431232643607,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.5233659512516495}",20,0,-52.20176042251908,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
103,False,"{'a': 0.01, 'e': 0.5148188449699553}",20,13,12.113036399342532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.5062202572327784}",20,6,-44.35435003753667,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
105,False,"{'a': 0.01, 'e': 0.49757104789172696}",30,10,3.2764147878540197,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
106,False,"{'a': 0.01, 'e': 0.4888720818605275}",20,0,-55.41686796528263,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.4801242290285341}",20,0,-6.1459607432176835,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.01, 'e': 0.47132836417373997}",25,15,-2.697767157356672,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.4624853668753008}",20,0,-68.96565385006798,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
110,False,"{'a': 0.01, 'e': 0.4535961214255773}",20,9,-8.374982376779638,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
111,False,"{'a': 0.01, 'e': 0.4446615167417068}",20,15,1.0289331429781121,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.01, 'e': 0.4356824462767121}",25,10,7.59889006087517,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.42665980793015723}",25,11,-13.033472075903138,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
114,False,"{'a': 0.01, 'e': 0.41759450395835795}",25,6,-102.86392174635554,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 2}",1
115,False,"{'a': 0.01, 'e': 0.40848744088415717}",20,10,-6.566375270434833,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
116,False,"{'a': 0.01, 'e': 0.3993395294062732}",20,16,7.696330235817951,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.01, 'e': 0.3901516843082303}",30,0,-41.98242945016674,"{0: 20, 1: 6, 2: 3, 3: 1, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.38092482436688185}",25,6,15.36487101721665,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.371659872260533}",20,14,11.093432791212093,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.01, 'e': 0.3623577544766736}",25,11,-12.017639693691304,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
121,False,"{'a': 0.01, 'e': 0.3530194012193304}",25,9,-62.903985297321825,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 1}",1
122,False,"{'a': 0.01, 'e': 0.34364574631604705}",30,6,1.9445719277571547,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.3342377271245026}",25,11,2.272156021052183,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
124,False,"{'a': 0.01, 'e': 0.32479628443877623}",20,0,-41.92359421411669,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
125,False,"{'a': 0.01, 'e': 0.3153223623952687}",20,14,-31.862765492941275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
126,False,"{'a': 0.01, 'e': 0.30581690837828934}",20,0,15.409947929869109,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.29628087292531874}",20,8,22.801354116564163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.2867152096319555}",30,22,12.542985387430885,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.2771208750565576}",25,0,27.44972081050024,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.01, 'e': 0.26749882862458735}",25,4,-72.89134343513275,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 2}",1
131,False,"{'a': 0.01, 'e': 0.25785003253266964}",20,0,-14.255807994186501,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
132,False,"{'a': 0.01, 'e': 0.2481754516523729}",25,0,13.254658000841165,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
133,False,"{'a': 0.01, 'e': 0.23847605343372313}",30,17,4.57272300458153,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'a': 0.01, 'e': 0.22875280780845939}",25,20,9.083142562033562,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2190066870930415}",25,8,7.878626457387358,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.20923866589141926}",25,0,5.306547782488773,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
137,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,11,-20.12924872845351,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
138,False,"{'a': 0.01, 'e': 0.18964083129783424}",20,0,20.25071736383037,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
139,False,"{'a': 0.01, 'e': 0.17981297767299936}",25,10,-14.267800148548105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
140,False,"{'a': 0.01, 'e': 0.16996714290024081}",20,0,31.088455766541696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.01, 'e': 0.16010431155483126}",25,11,13.140168589433607,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.15022546991168584}",35,19,-2.0868925213535743,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.14033160584673673}",30,12,28.657607852303073,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.01, 'e': 0.13042370873814554}",25,0,-13.604557029644738,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
145,False,"{'a': 0.01, 'e': 0.12050276936736662}",25,11,22.847859323061254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.11056977982006959}",20,15,9.11487326501246,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.10062573338693173}",25,4,15.00109076606972,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.09067162446430968}",30,15,19.274626026550205,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.08070844845480063}",25,8,26.89191003720748,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.0707372016677029}",20,13,13.579703598490392,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.0607588812193859}",30,21,17.763967485336536,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.01, 'e': 0.05077448493357918}",20,0,27.293202216688933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.01, 'e': 0.040785011241591035}",20,16,8.831726752028423,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.03079145908246612}",30,20,17.549058265767115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.020794827803092428}",30,14,30.47220422060564,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.010796117058267392}",30,10,28.402635600537288,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.0007963267107332633}",25,19,12.80811515266995,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,12,21.748691610465283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,2,37.47403141955991,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,20,9.489468617277842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,9,20.912498479699668,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,0,29.5535739050904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",20,4,28.3470507077077,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",30,19,21.15978161449309,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,15,27.99661420725881,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,14,25.246149429801,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,13,12.616701509045816,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,12,24.16656026895593,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,12,16.81360521746581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",20,14,10.979326693791046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,5,23.734242005675007,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,8,18.171719929382007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,14,9.458862784501523,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",20,3,30.10001794868479,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",25,15,21.060576822902537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,13,9.954854177166439,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,14,10.575272221758564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",25,20,11.54249755614599,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,15,20.154335664294035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",25,12,19.840992221752273,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",30,7,38.27721650098798,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,21,17.41197629415952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",25,12,24.26189800754428,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,8,20.765894501087452,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,14,20.209229097474243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,16,6.919061425830404,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
