trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
31,False,"{'a': 0.9, 'e': 0.001040582726326743}",20,5,-26.819725380282986,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
32,False,"{'a': 0.9, 'e': 0.0009765625}",20,12,14.635021976365021,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,False,"{'a': 0.9, 'e': 0.0009182736455463728}",20,15,-0.2557082070324397,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
34,False,"{'a': 0.9, 'e': 0.0008650519031141869}",25,5,32.03742659647976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,False,"{'a': 0.9, 'e': 0.0008163265306122449}",25,0,22.535779241853515,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
36,False,"{'a': 0.9, 'e': 0.0007716049382716049}",20,12,13.450589840628265,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.9, 'e': 0.0007304601899196494}",20,0,-33.16224543192809,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
38,False,"{'a': 0.9, 'e': 0.0006925207756232687}",25,0,-2.0502082683393787,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
39,False,"{'a': 0.9, 'e': 0.0006574621959237344}",20,3,23.20938926194171,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,False,"{'a': 0.9, 'e': 0.000625}",20,6,2.965143297978531,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
41,False,"{'a': 0.9, 'e': 0.000594883997620464}",25,0,0.961890111019108,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
42,False,"{'a': 0.9, 'e': 0.0005668934240362812}",25,13,24.905890081131915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.9, 'e': 0.0005408328826392645}",25,5,29.03937152485763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.9, 'e': 0.0005165289256198347}",25,8,34.16095943321375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.9, 'e': 0.0004938271604938272}",25,0,38.33133328037997,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,4,29.61468551751527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",35,13,23.994512582556077,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,2,39.14723626485646,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,13,21.545611514212688,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,16,25.810986358833883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,3,-8.34175232787154,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,8,20.946707988487837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,10,20.762510321758388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,0,11.095682052752498,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",30,16,-16.120757230519914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,6,18.831046821486296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,0,-12.670536609516228,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
13,True,"{'a': 0.0, 'e': 0.0}",25,5,30.32210488462957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,9,23.21476049477126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,11,18.580200363645652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",25,11,23.129814754358257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",30,12,32.588469103530834,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,9,19.592971268333585,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",30,12,29.75888007024478,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",25,0,40.25010052959323,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0.0, 'e': 0.0}",20,8,16.899540571462392,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,11,18.042138819635788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",20,12,14.76754012050207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,6,25.305163708720098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,6,33.728771212099126,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",35,6,48.84706975808829,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",35,0,3.992960407885831,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 1}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,11,12.567367757126219,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,3,28.560685500555152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,14,11.55993629067489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",25,15,10.781755385968484,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,13,-0.6815783838689,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,6,17.985913790346363,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",30,18,22.544778112353995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",20,0,-46.378505300136595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
36,True,"{'a': 0.0, 'e': 0.0}",20,10,20.777994126178893,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,14,17.836693982099096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",20,8,19.414574870614242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",25,7,32.69247441954562,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,16,-39.20917239567748,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
41,True,"{'a': 0.0, 'e': 0.0}",25,4,-16.652673890561957,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
42,True,"{'a': 0.0, 'e': 0.0}",30,15,25.16752062808437,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,8,22.659954675080932,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,13,11.434099512485712,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",25,15,18.921765532258565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,9,20.461085868252816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,0,24.5724762803039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",20,10,7.793451464789586,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",20,0,28.6189023149568,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0.0, 'e': 0.0}",20,2,28.505408652279105,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
