trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 1.0}",20,0,-96.98938064388493,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
2,False,"{'a': 0.5, 'e': 0.25}",25,0,-31.93371081975946,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
3,False,"{'a': 0.5, 'e': 0.1111111111111111}",25,0,-131.52202221990453,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.0625}",30,0,-126.33475809321608,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
5,False,"{'a': 0.5, 'e': 0.04}",20,0,-42.70237721620121,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.027777777777777776}",20,0,-15.997779068163991,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.02040816326530612}",20,0,-8.58232529369459,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.015625}",25,0,16.23136431189456,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.012345679012345678}",25,15,7.364856308451392,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.01}",20,0,19.859649724514405,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.008264462809917356}",20,3,-61.800301794979944,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
12,False,"{'a': 0.5, 'e': 0.006944444444444444}",25,0,20.457496444968914,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
13,False,"{'a': 0.5, 'e': 0.005917159763313609}",20,0,-12.970937170557507,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.00510204081632653}",20,0,22.661404032198455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.0044444444444444444}",25,0,-54.84163443398099,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
16,False,"{'a': 0.5, 'e': 0.00390625}",20,12,15.202177195201266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,False,"{'a': 0.5, 'e': 0.0034602076124567475}",25,0,24.59996649779758,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.5, 'e': 0.0030864197530864196}",20,11,6.260984093147957,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
19,False,"{'a': 0.5, 'e': 0.002770083102493075}",20,0,-1.1188206757981365,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
20,False,"{'a': 0.5, 'e': 0.0025}",25,0,35.68913106432444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.0022675736961451248}",25,0,-45.694710386014876,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.002066115702479339}",25,0,14.004815413649132,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.001890359168241966}",30,19,5.0241952383070565,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
24,False,"{'a': 0.5, 'e': 0.001736111111111111}",30,4,6.025642176495226,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
25,False,"{'a': 0.5, 'e': 0.0016}",20,0,18.58282085143473,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.0014792899408284023}",20,0,16.169152142636218,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
