trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.6666666666666666}",20,0,-179.7088662800644,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
2,False,"{'a': 0.5, 'e': 0.2}",25,9,-20.892713837844443,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
3,False,"{'a': 0.5, 'e': 0.09523809523809523}",30,0,13.746085685461054,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
4,False,"{'a': 0.5, 'e': 0.05555555555555555}",25,0,8.185303386535978,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
5,False,"{'a': 0.5, 'e': 0.03636363636363636}",20,0,2.011394675268964,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
6,False,"{'a': 0.5, 'e': 0.02564102564102564}",20,0,-1.845744089224356,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.01904761904761905}",25,0,-43.91414273533564,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
8,False,"{'a': 0.5, 'e': 0.014705882352941176}",30,0,22.826982416632852,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
9,False,"{'a': 0.5, 'e': 0.011695906432748537}",20,0,-34.82807949000757,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
10,False,"{'a': 0.5, 'e': 0.009523809523809525}",25,0,22.497974949846316,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.007905138339920948}",20,0,11.015571963421827,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
12,False,"{'a': 0.5, 'e': 0.006666666666666667}",35,8,8.354487788926551,"{0: 25, 1: 1, 2: 0, 3: 1, 4: 0}",1
13,False,"{'a': 0.5, 'e': 0.005698005698005698}",25,0,-8.693044028365614,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
14,False,"{'a': 0.5, 'e': 0.0049261083743842365}",25,0,5.609721156512461,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
15,False,"{'a': 0.5, 'e': 0.004301075268817204}",25,0,-14.741815416644101,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
