trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
22,False,"{'a': 0.5, 'e': 9.144004107542945e-06}",25,2,30.667388306672365,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,14,20.765366502985636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",35,14,30.836933193215813,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,0,32.02799464182273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,0,43.23759225657601,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",30,3,23.957971979033946,"{0: 26, 1: 0, 2: 0, 3: 1, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,5,35.49154818497747,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,0,9.412064281947888,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
8,True,"{'a': 0.0, 'e': 0.0}",25,0,29.62468658755779,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",30,7,18.19701869418321,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,0,-10.687407621090378,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,0,24.331006738442778,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0.0, 'e': 0.0}",20,0,19.217695171801733,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
13,True,"{'a': 0.0, 'e': 0.0}",30,22,12.847092624952932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,0,25.52833268799867,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
15,True,"{'a': 0.0, 'e': 0.0}",25,13,-5.910706397712731,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,11,18.28934630830931,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",25,9,14.957975756875694,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",25,0,25.34174151770974,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.0, 'e': 0.0}",30,0,-4.825392611356833,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
20,True,"{'a': 0.0, 'e': 0.0}",25,14,13.172571984483222,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",30,11,30.96030382980616,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,0,28.93120001526912,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",25,14,15.35788902613818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,14,22.781803542488767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",35,0,-26.745987944906144,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 1}",0
26,True,"{'a': 0.0, 'e': 0.0}",30,0,-12.410410323754952,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
27,True,"{'a': 0.0, 'e': 0.0}",20,2,24.457421534218387,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,16,4.274800985994931,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,1,34.5204668601769,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,10,-26.300597444657885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,0,-19.396152200890963,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
32,True,"{'a': 0.0, 'e': 0.0}",20,1,22.559980870754206,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",25,18,4.382165133085733,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,0,-18.776794881515613,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,0,38.38562191764588,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0.0, 'e': 0.0}",35,2,-4.103401355671305,"{0: 31, 1: 0, 2: 0, 3: 2, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,0,29.649041941778588,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",30,9,24.505932818636836,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,10,15.862249829468643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,0,-5.775391743448466,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
41,True,"{'a': 0.0, 'e': 0.0}",20,5,4.978101106058611,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,15,9.078426996857088,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",30,21,14.099198767315343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,0,-56.506798069282304,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,6,-5.641115526958281,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,9,9.597857900280317,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,6,14.863203688257578,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",20,0,9.324012037903888,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
49,True,"{'a': 0.0, 'e': 0.0}",30,0,24.57356400767871,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
50,True,"{'a': 0.0, 'e': 0.0}",20,0,26.37251110063111,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
