trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
103,False,"{'a': 0.5, 'e': 0.32997659774057014}",30,12,1.7231546971478346,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.16299078079570548}",20,0,28.97508142622564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.616052331690985}",20,0,-42.793504564601534,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.9182827862121189}",20,3,-84.43735354611516,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.9956855884367365}",30,0,-143.92155644729897,"{0: 16, 1: 8, 2: 2, 3: 3, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.8293098328631502}",25,0,-145.20069370144688,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
109,False,"{'a': 0.5, 'e': 0.4598901070131037}",25,0,-27.743625546637357,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.022126756261955736}",20,13,13.492491404854333,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.49872621790648564}",20,15,2.7647975697488074,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.8532201077225842}",20,0,-96.16423494341218,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
113,False,"{'a': 0.5, 'e': 0.9988159580766447}",30,17,-48.306531780802345,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
114,False,"{'a': 0.5, 'e': 0.8998668269691937}",20,0,-75.28506933689488,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.580598912666927}",20,0,-117.60138770840288,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.11918013544881928}",35,13,-2.1541628814515787,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.37141809547969407}",35,13,-24.006924242654662,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.7710802229758452}",30,0,-39.19094621605173,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.9819550195245901}",20,0,-93.09560745626214,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.9524129804151563}",30,0,-114.01834488886823,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
121,False,"{'a': 0.5, 'e': 0.6896870271361664}",20,0,-88.07494616084637,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",1
122,False,"{'a': 0.5, 'e': 0.25810163593826746}",20,11,10.158182520855853,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.23667603734656428}",30,20,18.792306083011812,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.6735071623235862}",25,0,-104.43782613250326,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
125,False,"{'a': 0.5, 'e': 0.9454402445803316}",20,0,-111.09903786766768,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
126,False,"{'a': 0.5, 'e': 0.9858965815825497}",35,0,-252.5840948400678,"{0: 17, 1: 3, 2: 10, 3: 2, 4: 3}",0
127,False,"{'a': 0.5, 'e': 0.784971051068018}",25,19,3.968350522791032,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.39185723042955}",25,17,16.748179518873606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.0971969067167568}",30,14,17.08072672989817,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.562453851238172}",25,0,-73.41631048076425,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
131,False,"{'a': 0.5, 'e': 0.8900024767126464}",25,0,-171.84358516143874,"{0: 13, 1: 0, 2: 9, 3: 1, 4: 2}",0
132,False,"{'a': 0.5, 'e': 0.99964745596635}",20,0,-43.98291133062579,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.8645438740756395}",35,0,-99.08914358867752,"{0: 23, 1: 3, 2: 7, 3: 2, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.5177697997895051}",20,10,-0.7020912295417876,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.04422762066183892}",20,10,15.995988717565846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.4401430224960407}",20,0,-32.852140550556,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.8167513032223336}",20,0,-92.96367512899519,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
138,False,"{'a': 0.5, 'e': 0.9933903797222716}",20,0,-68.55641192325152,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.926812845565509}",20,0,-68.46755427556623,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.6333192030862999}",20,0,-81.85247162343259,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
141,False,"{'a': 0.5, 'e': 0.18476693191217952}",25,4,12.511334144709327,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.3090227281660707}",30,10,-11.27446013842169,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.7271528468448446}",20,0,-18.39740208239704,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
144,False,"{'a': 0.5, 'e': 0.9672505882738824}",30,0,-168.78701509942601,"{0: 17, 1: 2, 2: 8, 3: 1, 4: 2}",1
145,False,"{'a': 0.5, 'e': 0.9705316516498831}",30,0,-213.67912880637516,"{0: 15, 1: 7, 2: 3, 3: 2, 4: 3}",0
146,False,"{'a': 0.5, 'e': 0.7361927182273159}",20,0,-98.04230495460688,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
147,False,"{'a': 0.5, 'e': 0.32160813176404734}",20,6,-33.168234356420065,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
148,False,"{'a': 0.5, 'e': 0.17171734183077755}",20,5,18.28436459470239,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.6230004212937645}",25,12,-34.98650541839702,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
150,False,"{'a': 0.5, 'e': 0.9217512697247493}",25,0,-149.63605626383483,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
151,False,"{'a': 0.5, 'e': 0.9948252601277343}",20,0,-65.47824216856675,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.8243313311075577}",20,0,-42.4952521447607,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
153,False,"{'a': 0.5, 'e': 0.45201234267200896}",30,7,-6.26834174747486,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.03097503173121646}",20,9,23.700135694931127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.506378638074642}",20,7,-30.334048119657787,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
156,False,"{'a': 0.5, 'e': 0.8578030932449878}",20,0,-160.3987944297507,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
157,False,"{'a': 0.5, 'e': 0.9992074342602034}",25,0,-214.03225659862207,"{0: 10, 1: 3, 2: 7, 3: 3, 4: 2}",0
158,False,"{'a': 0.5, 'e': 0.8959709467909631}",20,0,-76.22471277531487,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
159,False,"{'a': 0.5, 'e': 0.5733695234681091}",30,22,6.752715807190969,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.11038724383904756}",30,22,13.910546924196982,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.37962168297153187}",35,7,23.41102396851722,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.7766859820216312}",30,0,-30.2841144161659,"{0: 23, 1: 3, 2: 4, 3: 0, 4: 0}",0
163,False,"{'a': 0.5, 'e': 0.9835904648022342}",20,0,-154.00215123917508,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
164,False,"{'a': 0.5, 'e': 0.9496776978825432}",20,0,-130.67299450571818,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.6832507093535931}",25,0,-134.52922064263228,"{0: 15, 1: 2, 2: 4, 3: 3, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.24954011797333814}",20,7,1.3284522525293514,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.24526659730265726}",20,7,-26.455525308448287,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.6800234955873388}",25,0,-76.95442531862747,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
169,False,"{'a': 0.5, 'e': 0.9482869255037094}",20,0,-157.31255320117634,"{0: 10, 1: 2, 2: 4, 3: 2, 4: 2}",0
170,False,"{'a': 0.5, 'e': 0.9843766433940419}",25,0,-225.97969243058986,"{0: 10, 1: 3, 2: 8, 3: 1, 4: 3}",0
171,False,"{'a': 0.5, 'e': 0.7794566276458688}",30,0,-194.70822130058286,"{0: 18, 1: 1, 2: 5, 3: 4, 4: 2}",0
172,False,"{'a': 0.5, 'e': 0.38369844494974187}",25,14,-50.96359254224942,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.10600249902117563}",20,12,13.398082247642039,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.569750334265312}",20,0,-64.23477503357502,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
175,False,"{'a': 0.5, 'e': 0.8940034169437217}",25,0,-121.41121096018583,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.9993732836951247}",25,0,-165.64473270153664,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
177,False,"{'a': 0.5, 'e': 0.8600617162362019}",25,0,-279.55408134478836,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 6}",0
178,False,"{'a': 0.5, 'e': 0.5101770449416689}",25,12,2.2040941014868345,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.03538323999893738}",30,18,17.652204778297843,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.4480736161291701}",20,0,10.879318568659698,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.8218264239151786}",20,0,-10.289752418976775,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.9943674609282015}",20,0,-74.08123066772681,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.9234526637284138}",25,0,-145.2936447646618,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
184,False,"{'a': 0.5, 'e': 0.626444447910339}",25,0,12.583505541055972,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
