trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
62,False,"{'a': 0.01, 'e': 0.00021172696583312536}",20,0,26.882344123000937,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.01, 'e': 0.00020358465817892465}",20,0,23.78625455400145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,False,"{'a': 0.01, 'e': 0.0001958241596397199}",20,0,22.23708898482676,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,False,"{'a': 0.01, 'e': 0.00018842220084001323}",30,0,36.644035862747636,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.01, 'e': 0.00018135726159259987}",30,4,36.71943090129629,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.01, 'e': 0.00017460941543347052}",25,0,27.282736176258684,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,False,"{'a': 0.01, 'e': 0.00016816019004129064}",25,0,31.44510124306274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,False,"{'a': 0.01, 'e': 0.0001619924417133179}",25,14,14.640238809293068,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.01, 'e': 0.0001560902423029568}",20,0,17.10746184864403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.01, 'e': 0.0001504387772248578}",30,0,31.57249140802074,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.00014502425330649983}",25,11,25.648450654813967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.01, 'e': 0.00013983381541468764}",25,17,12.763483680954781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.01, 'e': 0.00013485547091482615}",25,0,28.896403313954117,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.01, 'e': 0.0001300780211331237}",25,0,34.479727192064104,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.01, 'e': 0.0001254909990894919}",25,13,23.471467995597738,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.01, 'e': 0.0001210846128539287}",20,10,19.217067917248897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.00011684969395336576}",25,0,30.45393843648335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.01, 'e': 0.00011277765032081975}",30,0,29.46640900027029,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.01, 'e': 0.00010886042333549459}",20,0,27.746331561705738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.01, 'e': 0.00010509044855231626}",20,6,17.076722946386436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.01, 'e': 0.00010146061976317869}",25,15,18.786361705473574,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 9.796425607073117e-05}",20,0,22.68981966407917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0.0, 'e': 0.0}",20,0,21.898665238127617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0.0, 'e': 0.0}",20,0,28.45720079762085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0.0, 'e': 0.0}",20,0,26.491396593083493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4,True,"{'a': 0.0, 'e': 0.0}",25,15,14.887628465295855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,0,22.17099441303203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0.0, 'e': 0.0}",25,0,30.412520771202207,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",25,0,30.107211716403018,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,0,24.683211939399893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0.0, 'e': 0.0}",25,0,34.13985228767577,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
10,True,"{'a': 0.0, 'e': 0.0}",20,16,4.165473485264718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,0,33.416220701005585,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
12,True,"{'a': 0.0, 'e': 0.0}",20,0,26.574271060058035,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0.0, 'e': 0.0}",25,0,27.434262975715665,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.0, 'e': 0.0}",20,5,20.68277815963677,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",35,0,-9.060736837650984,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 1}",0
16,True,"{'a': 0.0, 'e': 0.0}",25,19,11.467749446719335,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",25,0,-4.907123032983363,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
18,True,"{'a': 0.0, 'e': 0.0}",25,20,11.550818718002747,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,0,26.418637835657453,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
20,True,"{'a': 0.0, 'e': 0.0}",30,0,46.63415736007909,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
21,True,"{'a': 0.0, 'e': 0.0}",25,0,24.644321233229096,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0.0, 'e': 0.0}",25,0,26.819160661096667,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",25,0,26.12512169325534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0.0, 'e': 0.0}",25,0,28.202641517973195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
25,True,"{'a': 0.0, 'e': 0.0}",20,0,24.175166104251964,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
26,True,"{'a': 0.0, 'e': 0.0}",25,4,26.459150389922694,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,0,24.573969619951715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
28,True,"{'a': 0.0, 'e': 0.0}",20,0,25.32887290051841,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
29,True,"{'a': 0.0, 'e': 0.0}",25,10,23.46719773962958,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",30,10,32.87625036968256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,0,20.782614538135675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0.0, 'e': 0.0}",20,0,22.381584160002383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
33,True,"{'a': 0.0, 'e': 0.0}",30,2,39.28482912205909,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,0,24.282956395958294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
35,True,"{'a': 0.0, 'e': 0.0}",30,13,22.24471690418166,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,0,22.894834589889808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0.0, 'e': 0.0}",20,0,22.38729783707411,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",30,0,34.015938215526894,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",20,0,28.535713338979342,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0.0, 'e': 0.0}",20,0,26.43458381387779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0.0, 'e': 0.0}",25,11,21.661910243553674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,0,21.355182461589774,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
43,True,"{'a': 0.0, 'e': 0.0}",30,0,39.641998375879965,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0.0, 'e': 0.0}",25,0,36.01114179521884,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,0,-20.145808911307526,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
46,True,"{'a': 0.0, 'e': 0.0}",30,5,39.26585089335141,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",25,0,33.24685706974473,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",25,0,-8.707676055912188,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
49,True,"{'a': 0.0, 'e': 0.0}",20,0,28.874240782442993,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",20,0,26.06855031241018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
